	D1	D10	D11	D21	D22	D3D	D3K	D4	D5	D6	D7	D8	D9
OG25234	1	1	1	0	0	1	1	0	0	0	1	1	1
OG25235	1	0	1	0	0	1	1	1	0	1	1	0	1
OG25236	1	1	1	0	1	0	0	1	1	0	1	0	1
OG25237	1	1	1	0	1	1	1	0	0	0	0	1	1
OG25238	1	1	0	0	0	2	1	1	0	1	0	1	0
OG25239	1	1	1	0	1	0	0	1	0	1	1	0	1
OG25240	1	1	0	0	0	1	1	2	0	0	1	1	0
OG25241	2	1	0	1	1	0	0	0	0	0	2	0	1
OG25242	1	1	1	0	1	1	0	0	0	1	1	1	0
OG25243	1	0	1	1	1	0	0	0	1	0	1	1	1
OG25244	1	1	1	1	0	1	1	0	0	1	0	1	0
OG25245	1	1	1	0	1	1	0	1	0	1	0	0	1
OG25246	1	0	1	0	0	1	1	0	1	1	0	1	1
OG25247	1	0	1	0	1	1	1	0	0	1	0	1	1
OG25248	1	1	1	0	0	1	1	1	1	0	1	0	0
OG25249	1	1	1	0	0	1	0	1	1	0	1	1	0
OG25250	1	1	1	0	1	1	1	1	0	0	0	1	0
OG25251	1	1	1	1	0	1	1	0	0	0	0	1	1
OG25252	1	1	1	0	1	1	1	1	0	1	0	0	0
OG25253	1	0	0	1	1	1	1	1	1	0	0	1	0
OG25254	1	1	0	0	1	1	0	1	0	1	0	1	1
OG25255	1	0	1	1	0	0	0	1	1	0	1	1	1
OG25256	1	1	1	0	1	1	0	1	0	0	1	0	1
OG25257	1	1	1	0	0	1	1	0	1	0	0	1	1
OG25258	1	1	1	1	3	0	0	0	0	0	0	1	0
OG25259	1	1	1	0	1	1	1	0	0	1	0	1	0
OG25260	1	1	1	0	0	1	0	1	1	1	1	0	0
OG25261	1	0	1	0	0	1	1	1	0	0	1	1	1
OG25262	1	1	1	0	1	0	1	0	1	0	1	1	0
OG25263	1	0	1	1	0	1	1	0	0	1	0	1	1
OG25264	1	1	0	0	1	1	1	1	1	0	0	0	1
OG25265	1	1	0	0	1	1	1	0	1	1	0	1	0
OG25266	1	1	0	0	1	1	1	0	1	1	0	1	0
OG25267	1	1	1	0	1	1	0	1	0	0	1	1	0
OG25268	1	1	1	1	0	1	1	1	0	0	0	1	0
OG25269	1	0	1	1	1	1	2	0	0	0	0	1	0
OG25270	1	1	1	0	1	1	0	1	0	0	1	0	1
OG25271	1	2	0	0	2	1	0	0	0	0	2	0	0
OG25272	1	1	1	0	1	0	0	1	1	0	1	0	1
OG25273	1	1	0	0	1	1	1	0	1	0	0	1	1
OG25274	1	0	1	1	0	1	1	0	1	0	0	1	1
OG25275	1	1	1	0	0	1	1	0	1	1	0	1	0
OG25276	1	1	0	1	2	1	1	0	1	0	0	0	0
OG25277	1	1	1	1	1	0	0	0	0	1	1	1	0
OG25278	1	3	2	0	0	1	0	0	0	0	0	1	0
OG25279	1	1	1	1	0	0	0	0	0	1	1	1	1
OG25280	1	1	0	1	1	1	1	0	1	0	0	1	0
OG25281	1	0	1	1	1	0	0	1	0	1	1	0	1
OG25282	1	1	1	0	0	1	1	0	1	0	0	1	1
OG25283	1	1	1	0	1	0	0	0	1	1	0	1	1
OG25284	1	0	1	0	0	1	1	1	1	1	0	0	1
OG25285	1	1	2	0	0	1	1	0	0	1	1	0	0
OG25286	1	0	0	0	1	3	1	1	0	0	0	1	0
OG25287	1	0	1	0	1	1	1	1	0	1	0	1	0
OG25288	1	1	1	0	0	1	1	0	1	1	0	1	0
OG25289	2	1	0	0	0	0	1	0	0	1	1	1	1
OG25290	1	1	1	0	0	1	1	0	1	1	0	0	1
OG25291	1	1	1	0	0	1	1	1	0	1	1	0	0
OG25292	1	1	1	1	0	1	1	0	0	0	0	1	1
OG25293	1	1	1	0	1	1	0	1	0	1	0	1	0
OG25294	1	0	1	2	1	1	1	0	0	0	0	0	1
OG25295	1	1	1	0	1	1	1	0	0	0	0	2	0
OG25296	1	1	1	0	0	1	0	1	0	0	1	1	1
OG25297	1	1	1	0	1	1	0	1	1	0	1	0	0
OG25298	1	2	1	0	0	0	1	1	1	0	0	1	0
OG25299	1	1	1	1	0	0	0	1	0	1	1	1	0
OG25300	1	0	0	1	1	0	1	0	1	1	0	1	1
OG25301	1	2	0	0	0	1	1	2	0	0	0	1	0
OG25302	1	2	0	0	0	1	1	1	0	0	0	2	0
OG25303	1	0	1	0	0	1	1	1	0	0	1	1	1
OG25304	1	1	1	1	1	1	1	0	0	0	0	1	0
OG25305	1	1	1	0	1	1	1	0	0	1	0	1	0
OG25306	1	1	1	0	1	1	1	0	0	0	0	1	1
OG25307	1	1	1	0	1	1	1	1	0	0	1	0	0
OG25308	1	1	1	0	1	1	0	1	0	0	1	1	0
OG25309	1	0	1	0	1	1	0	1	0	1	1	1	0
OG25310	1	0	0	0	1	1	1	1	1	0	1	1	0
OG25311	1	1	1	0	0	2	2	0	0	1	0	0	0
OG25312	1	1	1	1	0	1	0	1	0	1	1	0	0
OG25313	1	1	1	0	1	1	1	0	1	0	0	1	0
OG25314	1	1	1	0	1	0	1	0	1	1	0	1	0
OG25315	1	1	1	0	1	1	0	1	0	0	1	1	0
OG25316	1	1	1	1	0	1	1	1	0	0	0	0	1
OG25317	1	1	1	0	0	1	1	0	1	1	0	1	0
OG25318	1	3	0	0	0	1	2	0	0	0	0	1	0
OG25319	1	1	1	0	0	1	1	1	0	1	0	1	0
OG25320	1	1	1	0	1	1	0	1	0	0	1	0	1
OG25321	1	1	1	1	1	1	0	0	0	1	1	0	0
OG25322	1	1	1	1	0	1	1	0	0	0	0	1	1
OG25323	1	0	2	0	0	1	0	1	0	1	1	0	1
OG25324	1	1	1	1	1	1	1	0	0	0	0	1	0
OG25325	1	1	1	0	1	1	1	0	0	0	1	1	0
OG25326	1	1	0	1	1	0	0	1	1	1	1	0	0
OG25327	1	1	1	0	0	1	1	1	1	0	0	1	0
OG25328	1	1	1	0	1	1	1	0	1	0	0	1	0
OG25329	1	1	1	0	0	1	1	0	0	0	2	1	0
OG25330	1	0	1	0	1	0	1	1	1	0	1	0	1
OG25331	1	1	1	1	0	0	0	0	0	1	2	1	0
OG25332	1	1	1	0	1	1	0	1	1	0	1	0	0
OG25333	1	1	0	1	1	1	1	0	1	0	0	1	0
OG25334	1	0	1	0	1	1	1	1	1	1	0	0	0
OG25335	1	1	1	0	0	1	1	0	0	1	0	1	1
OG25336	1	1	0	0	1	1	1	0	1	0	0	1	1
OG25337	1	1	1	1	0	1	1	1	0	0	0	1	0
OG25338	1	0	1	0	0	1	1	1	1	1	0	1	0
OG25339	1	0	1	0	0	1	1	1	0	1	1	0	1
OG25340	1	1	1	0	1	1	0	1	0	1	0	0	1
OG25341	1	1	1	0	1	1	1	0	0	0	0	1	1
OG25342	1	1	1	0	0	2	1	0	0	2	0	0	0
OG25343	1	1	1	1	1	0	1	0	0	0	1	0	1
OG25344	1	1	1	1	0	1	0	0	0	0	1	1	1
OG25345	1	1	1	0	1	1	1	1	0	0	0	1	0
OG25346	1	1	1	1	0	1	1	1	0	0	0	0	1
OG25347	1	1	0	0	1	0	0	1	0	1	1	1	1
OG25348	1	1	1	0	1	1	0	0	0	0	2	1	0
OG25349	1	0	1	0	1	0	1	1	1	0	0	1	1
OG25350	1	1	1	0	0	1	1	1	1	0	0	0	1
OG25351	1	0	0	1	0	1	1	0	0	1	1	1	1
OG25352	1	1	0	1	0	1	1	0	1	0	0	1	1
OG25353	1	2	0	0	0	0	1	0	0	1	1	1	1
OG25354	1	2	0	0	1	2	0	0	0	0	1	1	0
OG25355	1	2	0	0	0	1	2	1	0	1	0	0	0
OG25356	1	1	1	0	0	2	1	0	0	1	0	1	0
OG25357	2	0	1	0	0	1	1	0	0	0	0	3	0
OG25358	1	1	0	1	1	1	1	0	0	1	0	1	0
OG25359	1	0	1	1	1	1	1	0	0	0	0	1	1
OG25360	1	2	1	0	1	1	1	0	0	1	0	0	0
OG25361	1	0	1	0	0	1	1	1	0	1	1	1	0
OG25362	1	1	0	0	2	1	1	0	0	1	0	1	0
OG25363	1	1	1	0	0	1	1	0	0	0	1	1	1
OG25364	1	1	1	0	1	1	0	0	0	2	1	0	0
OG25365	1	1	0	0	1	1	1	0	1	1	0	1	0
OG25366	1	0	0	0	1	1	1	1	0	1	1	1	0
OG25367	1	0	0	0	1	1	1	0	1	0	1	1	1
OG25368	1	3	1	0	0	1	0	0	0	1	0	1	0
OG25369	1	1	1	0	1	1	0	1	0	0	1	1	0
OG25370	1	1	1	0	1	0	0	1	1	1	1	0	0
OG25371	1	1	2	1	1	1	1	0	0	0	0	0	0
OG25372	1	1	1	0	0	0	0	1	1	1	1	1	0
OG25373	1	1	1	1	1	0	0	1	0	0	1	1	0
OG25374	2	1	1	0	0	1	1	0	0	0	0	2	0
OG25375	1	0	1	1	0	1	1	0	1	0	0	1	1
OG25376	1	0	1	0	0	1	1	1	0	0	1	1	1
OG25377	1	2	0	0	1	0	0	2	1	0	0	1	0
OG25378	1	1	1	0	1	1	1	0	1	0	0	1	0
OG25379	1	1	1	0	1	1	1	0	0	1	0	1	0
OG25380	1	1	0	0	0	1	1	2	0	0	0	1	1
OG25381	1	3	2	0	0	1	1	0	0	0	0	0	0
OG25382	1	0	0	1	1	0	1	1	1	0	0	1	1
OG25383	1	1	1	1	1	0	0	0	0	1	1	0	1
OG25384	1	1	1	0	1	0	1	1	0	1	0	1	0
OG25385	1	1	1	0	0	1	0	1	0	0	1	1	1
OG25386	1	1	1	0	1	0	0	1	1	1	0	1	0
OG25387	1	1	1	0	1	0	1	1	1	0	0	1	0
OG25388	2	1	0	0	0	0	0	1	2	0	1	0	1
OG25389	1	1	1	0	0	1	1	1	1	1	0	0	0
OG25390	2	1	0	0	1	1	1	1	0	0	0	1	0
OG25391	1	1	1	0	0	1	1	1	0	1	1	0	0
OG25392	1	1	1	0	1	0	1	0	0	1	1	1	0
OG25393	1	1	1	1	0	1	1	1	0	0	0	1	0
OG25394	1	1	1	0	0	1	1	1	0	1	0	1	0
OG25395	1	1	1	0	1	0	0	0	1	0	1	1	1
OG25396	1	0	0	1	1	1	1	1	1	0	0	0	1
OG25397	1	1	1	0	0	0	0	1	1	1	1	0	1
OG25398	1	1	1	0	1	1	0	1	1	0	1	0	0
OG25399	1	1	0	1	1	1	1	0	0	0	0	1	1
OG25400	1	1	0	0	1	1	1	0	1	1	0	1	0
OG25401	1	0	1	0	1	1	1	0	0	1	1	0	1
OG25402	1	0	0	1	1	0	1	0	0	1	2	0	1
OG25403	1	1	1	0	0	1	1	1	0	0	0	1	1
OG25404	1	1	0	1	0	1	1	0	1	1	0	1	0
OG25405	1	1	1	0	0	1	1	0	0	1	1	1	0
OG25406	2	2	0	0	0	1	1	1	0	1	0	0	0
OG25407	1	0	1	1	1	0	1	0	1	0	2	0	0
OG25408	1	1	1	1	1	1	1	0	0	0	0	1	0
OG25409	1	1	0	1	1	1	1	1	0	0	1	0	0
OG25410	1	1	1	1	0	1	1	1	0	0	0	1	0
OG25411	1	1	0	2	0	1	1	0	1	0	0	1	0
OG25412	1	1	0	0	1	1	2	0	0	1	0	1	0
OG25413	1	0	1	0	1	0	1	0	1	0	1	1	1
OG25414	1	1	1	0	1	1	1	1	0	0	1	0	0
OG25415	1	1	1	1	0	1	1	0	0	0	0	1	1
OG25416	1	1	1	0	0	1	1	0	0	0	1	1	1
OG25417	1	1	0	0	0	2	1	1	0	0	1	1	0
OG25418	1	0	0	0	0	1	1	1	1	1	1	0	1
OG25419	1	1	1	1	1	0	0	1	1	0	1	0	0
OG25420	1	1	1	1	0	1	0	0	0	1	0	1	1
OG25421	1	1	1	1	1	1	1	0	0	0	0	1	0
OG25422	1	2	0	0	1	1	0	0	1	1	0	1	0
OG25423	1	1	0	0	1	1	1	1	0	0	1	1	0
OG25424	1	1	1	0	0	1	1	1	1	0	1	0	0
OG25425	1	1	1	0	0	1	1	0	1	1	0	0	1
OG25426	1	0	1	0	0	1	1	1	1	0	1	1	0
OG25427	1	1	1	1	1	1	1	0	0	0	0	1	0
OG25428	1	1	1	0	0	1	1	0	0	1	1	1	0
OG25429	1	0	1	0	0	1	1	0	1	0	1	1	1
OG25430	1	0	1	1	0	1	1	0	1	1	1	0	0
OG25431	1	1	2	0	1	0	1	0	0	0	1	1	0
OG25432	1	1	0	0	1	0	0	1	1	2	0	1	0
OG25433	1	1	0	2	1	1	1	0	0	0	0	1	0
OG25434	1	1	1	0	0	1	1	1	0	0	1	1	0
OG25435	1	1	1	0	0	1	1	1	0	0	1	1	0
OG25436	1	1	1	0	1	1	1	0	0	0	1	1	0
OG25437	1	1	1	0	1	0	0	1	0	0	1	1	1
OG25438	1	1	1	1	1	0	0	0	1	0	1	1	0
OG25439	1	1	1	0	0	1	1	0	0	1	0	1	1
OG25440	1	1	1	0	0	1	1	1	0	1	1	0	0
OG25441	1	5	0	0	0	0	1	0	0	0	0	1	0
OG25442	1	1	1	0	1	1	0	0	0	0	1	1	1
OG25443	1	1	1	0	1	1	1	0	0	0	0	1	1
OG25444	1	1	1	0	1	1	1	1	0	0	0	1	0
OG25445	1	1	1	1	0	0	1	0	0	1	1	1	0
OG25446	1	1	1	0	0	1	1	1	1	0	0	0	1
OG25447	1	1	1	0	0	1	1	0	1	0	0	1	1
OG25448	1	1	0	1	1	1	0	0	0	2	0	0	1
OG25449	1	1	0	0	1	1	1	0	1	1	0	1	0
OG25450	2	1	1	1	0	2	1	0	0	0	0	0	0
OG25451	1	0	0	1	1	1	1	1	1	0	1	0	0
OG25452	1	1	1	0	2	1	1	0	0	0	0	1	0
OG25453	1	1	1	1	1	1	1	0	0	1	0	0	0
OG25454	1	0	1	0	0	1	1	1	1	0	1	0	1
OG25455	1	1	1	0	0	1	1	1	0	1	0	1	0
OG25456	1	1	1	0	1	1	0	1	0	1	1	0	0
OG25457	2	0	0	0	0	2	2	0	0	1	0	1	0
OG25458	1	1	1	0	0	1	1	0	0	0	1	1	1
OG25459	1	0	1	0	0	1	1	1	1	0	1	1	0
OG25460	1	1	0	0	1	1	1	1	0	0	1	1	0
OG25461	1	1	0	1	0	1	1	1	0	0	1	0	1
OG25462	1	1	1	1	0	1	1	0	0	1	1	0	0
OG25463	1	0	0	1	1	1	1	0	0	0	1	1	1
OG25464	1	1	0	0	2	0	0	0	1	2	1	0	0
OG25465	1	1	1	0	1	1	1	0	1	0	1	0	0
OG25466	1	0	0	0	1	1	1	1	0	1	1	1	0
OG25467	1	1	1	0	0	0	0	2	1	0	1	1	0
OG25468	1	1	0	0	1	2	1	0	0	0	0	1	1
OG25469	1	2	1	0	1	1	0	1	0	0	0	1	0
OG25470	1	1	0	0	1	1	1	1	0	1	0	1	0
OG25471	1	0	1	1	1	0	0	0	0	1	1	1	1
OG25472	2	0	1	0	0	1	1	0	0	2	0	1	0
OG25473	1	0	1	0	0	1	1	0	1	1	1	1	0
OG25474	1	1	1	1	0	1	1	0	1	1	0	0	0
OG25475	1	0	1	0	1	1	0	1	0	0	1	1	1
OG25476	1	1	1	0	1	1	1	1	0	1	0	0	0
OG25477	1	1	1	0	0	1	0	1	1	0	1	1	0
OG25478	1	1	0	0	1	1	1	0	1	1	0	1	0
OG25479	1	0	1	0	1	1	1	1	0	0	1	1	0
OG25480	1	0	1	0	1	0	0	1	1	1	1	1	0
OG25481	1	1	1	0	1	0	0	1	0	1	1	0	1
OG25482	1	1	0	0	0	1	1	1	0	0	1	1	1
OG25483	1	1	1	0	1	1	0	1	0	0	1	1	0
OG25484	1	1	1	0	1	1	1	0	0	0	0	1	1
OG25485	1	1	1	0	0	1	1	1	0	0	1	1	0
OG25486	1	0	1	0	0	1	0	1	0	1	1	1	1
OG25487	1	1	1	0	1	1	0	1	0	0	1	1	0
OG25488	1	0	1	0	1	1	1	0	1	1	0	0	1
OG25489	1	1	1	0	0	1	1	0	1	0	0	1	1
OG25490	1	1	1	1	0	1	1	0	0	0	0	1	1
OG25491	1	0	0	0	0	0	0	2	0	1	2	1	1
OG25492	1	0	1	0	0	0	1	1	1	1	0	1	1
OG25493	1	1	1	0	1	1	0	1	1	0	0	1	0
OG25494	1	2	1	0	0	0	0	1	0	1	1	1	0
OG25495	1	0	1	1	1	0	0	1	1	0	1	0	1
OG25496	1	2	0	1	1	1	1	0	0	0	0	1	0
OG25497	1	0	1	1	1	1	0	1	1	1	0	0	0
OG25498	1	2	0	0	0	1	1	0	0	1	1	1	0
OG25499	1	1	1	0	1	1	1	0	0	0	0	1	1
OG25500	1	0	1	0	0	1	1	0	0	1	1	1	1
OG25501	1	1	1	0	1	1	1	1	0	0	1	0	0
OG25502	1	1	1	0	1	1	0	0	1	1	1	0	0
OG25503	1	1	1	0	1	0	1	0	0	1	0	1	1
OG25504	1	1	0	0	1	0	0	1	1	0	1	1	1
OG25505	1	0	1	1	0	1	1	0	0	0	1	1	1
OG25506	1	1	1	0	0	1	0	0	1	1	0	1	1
OG25507	1	1	1	0	1	1	1	0	0	1	0	1	0
OG25508	1	0	1	1	0	1	1	0	1	0	0	1	1
OG25509	1	1	1	0	1	1	1	1	0	0	0	1	0
OG25510	1	1	0	1	1	1	0	1	1	0	0	1	0
OG25511	1	1	1	0	1	1	1	0	0	0	0	1	1
OG25512	1	0	1	0	0	1	1	0	1	1	0	1	1
OG25513	1	1	1	0	0	1	1	0	0	1	0	2	0
OG25514	1	1	0	1	1	1	1	0	0	0	0	1	1
OG25515	1	0	1	0	1	1	1	0	1	0	0	1	1
OG25516	1	3	1	0	0	0	1	0	0	0	0	1	1
OG25517	1	2	1	0	0	1	1	0	0	1	0	1	0
OG25518	1	0	1	1	0	1	1	1	0	1	0	1	0
OG25519	1	3	1	0	1	1	0	0	0	0	0	1	0
OG25520	1	0	1	0	0	1	1	1	1	0	0	1	1
OG25521	1	0	1	1	0	1	0	0	1	1	0	1	1
OG25522	1	0	1	0	0	1	1	1	0	1	0	1	1
OG25523	1	1	1	0	0	1	1	1	1	0	0	0	1
OG25524	0	1	0	1	1	1	1	1	0	0	1	0	1
OG25525	0	1	0	0	1	0	1	1	1	1	1	0	1
OG25526	0	1	0	1	1	1	0	1	0	0	1	1	1
OG25527	0	1	0	0	1	1	1	1	1	0	0	1	1
OG25528	0	1	1	1	1	1	1	0	1	0	0	1	0
OG25529	0	1	1	1	0	0	1	1	1	0	0	1	1
OG25530	0	1	1	1	1	1	0	1	0	0	1	1	0
OG25531	0	3	0	0	0	1	1	1	1	0	0	1	0
OG25532	0	1	1	1	1	1	1	0	0	1	0	1	0
OG25533	0	1	1	0	1	0	0	1	1	1	1	0	1
OG25534	0	2	1	0	0	2	1	0	0	1	0	1	0
OG25535	0	2	1	0	0	1	1	2	0	1	0	0	0
OG25536	0	1	0	1	1	1	1	1	0	1	1	0	0
OG25537	0	3	0	0	0	0	0	3	1	0	1	0	0
OG25538	0	1	0	1	1	1	1	1	0	0	1	0	1
OG25539	0	1	1	0	0	1	0	1	1	1	1	1	0
OG25540	0	1	2	0	0	0	1	0	0	0	1	2	1
OG25541	0	1	1	1	1	0	0	0	0	1	1	0	2
OG25542	0	1	1	1	1	0	0	1	0	1	1	0	1
OG25543	0	1	1	0	1	1	0	1	0	1	1	1	0
OG25544	0	4	0	0	1	2	1	0	0	0	0	0	0
OG25545	0	1	0	0	0	1	0	2	1	0	0	0	3
OG25546	0	1	2	0	0	1	1	0	0	1	1	1	0
OG25547	0	1	1	1	0	0	1	1	1	1	0	1	0
OG25548	0	2	1	0	1	1	1	2	0	0	0	0	0
OG25549	0	1	0	1	0	1	1	2	0	0	2	0	0
OG25550	0	1	1	1	1	1	1	1	0	0	1	0	0
OG25551	0	2	0	0	2	0	0	1	0	2	0	0	1
OG25552	0	1	1	1	0	1	1	1	1	0	1	0	0
OG25553	0	4	0	0	1	0	0	0	1	1	0	1	0
OG25554	0	4	3	0	0	0	0	0	0	1	0	0	0
OG25555	0	1	1	0	1	1	1	1	0	1	1	0	0
OG25556	0	4	0	0	1	2	1	0	0	0	0	0	0
OG25557	0	1	1	0	0	1	0	1	0	2	1	0	1
OG25558	0	2	0	0	0	1	1	1	1	1	0	1	0
OG25559	0	2	1	0	1	1	1	0	0	1	1	0	0
OG25560	0	3	1	0	0	0	1	1	0	0	1	1	0
OG25561	0	1	1	0	1	1	0	0	1	2	0	0	1
OG25562	0	1	1	0	1	1	1	0	0	0	1	1	1
OG25563	0	1	1	0	2	1	1	0	0	1	1	0	0
OG25564	0	1	1	0	1	1	1	0	0	1	1	0	1
OG25565	0	1	0	1	1	1	1	0	1	0	0	1	1
OG25566	0	1	1	1	1	1	0	1	1	0	1	0	0
OG25567	0	2	2	0	1	0	0	2	0	1	0	0	0
OG25568	0	3	1	0	1	1	1	0	0	0	0	1	0
OG25569	0	2	1	1	0	0	1	1	1	0	0	1	0
OG25570	0	1	2	0	0	1	1	1	1	0	1	0	0
OG25571	0	1	1	1	0	1	1	1	1	1	0	0	0
OG25572	0	1	0	0	2	3	2	0	0	0	0	0	0
OG25573	0	1	1	1	0	0	0	1	1	1	1	0	1
OG25574	0	1	0	0	1	1	1	1	0	1	1	0	1
OG25575	0	1	1	0	1	1	0	1	0	0	1	2	0
OG25576	0	2	3	0	0	1	1	0	0	0	0	1	0
OG25577	0	1	1	0	0	1	1	1	0	1	2	0	0
OG25578	0	1	1	0	1	1	1	0	1	0	1	0	1
OG25579	0	1	0	1	2	1	1	0	0	1	1	0	0
OG25580	0	2	1	0	0	1	0	1	0	0	1	1	1
OG25581	0	1	1	0	1	0	1	1	1	0	1	0	1
OG25582	0	1	1	1	0	1	1	1	0	0	1	0	1
OG25583	0	1	1	0	1	1	1	0	0	1	1	1	0
OG25584	0	1	1	1	1	1	1	0	0	0	2	0	0
OG25585	0	1	1	0	1	1	0	1	0	1	1	1	0
OG25586	0	4	1	0	0	0	0	1	1	0	1	0	0
OG25587	0	1	1	1	1	1	0	0	1	0	1	0	1
OG25588	0	2	0	1	1	0	0	1	1	0	1	0	1
OG25589	0	2	1	0	0	1	0	1	0	1	1	0	1
OG25590	0	1	0	1	0	1	1	0	1	1	1	1	0
OG25591	0	2	1	0	1	0	0	0	0	1	2	0	1
OG25592	0	1	1	0	1	1	1	1	1	0	1	0	0
OG25593	0	1	0	0	0	1	1	1	1	0	1	1	1
OG25594	0	1	1	1	0	1	1	2	0	0	0	0	1
OG25595	0	2	1	0	0	3	1	1	0	0	0	0	0
OG25596	0	1	1	0	1	0	0	1	0	1	1	1	1
OG25597	0	1	1	0	0	1	1	0	1	0	1	1	1
OG25598	0	1	1	0	1	0	0	1	1	1	1	1	0
OG25599	0	1	3	1	0	1	0	0	0	0	0	1	1
OG25600	0	1	0	1	1	1	1	0	1	1	0	1	0
OG25601	0	1	1	1	1	1	1	0	0	1	0	1	0
OG25602	0	1	0	1	0	1	2	1	1	0	1	0	0
OG25603	0	1	0	1	0	1	0	1	1	0	1	1	1
OG25604	0	1	0	0	0	1	1	2	0	1	1	0	1
OG25605	0	1	1	1	1	1	1	1	1	0	0	0	0
OG25606	0	1	0	0	1	1	1	0	1	1	1	1	0
OG25607	0	1	1	0	1	1	1	0	1	1	1	0	0
OG25608	0	1	1	1	1	1	1	1	0	0	1	0	0
OG25609	0	1	1	0	0	1	1	1	0	1	0	0	2
OG25610	0	2	0	1	2	0	0	1	1	0	1	0	0
OG25611	0	6	0	0	0	1	1	0	0	0	0	0	0
OG25612	0	1	1	0	1	1	1	1	1	1	0	0	0
OG25613	0	2	0	0	1	0	0	0	0	1	1	2	1
OG25614	0	1	0	0	0	1	0	1	0	1	2	1	1
OG25615	0	1	1	0	1	1	1	0	0	1	0	1	1
OG25616	0	1	1	0	0	1	1	1	0	0	1	1	1
OG25617	0	1	1	1	0	1	1	0	0	1	0	1	1
OG25618	0	1	0	1	1	1	1	0	0	0	1	1	1
OG25619	0	2	1	0	0	1	1	1	0	0	2	0	0
OG25620	0	1	1	0	1	1	1	2	0	0	0	0	1
OG25621	0	1	2	0	0	1	1	1	0	0	1	1	0
OG25622	0	1	0	1	1	0	0	0	1	0	2	1	1
OG25623	0	1	2	1	2	0	1	0	0	1	0	0	0
OG25624	0	1	1	1	0	0	1	1	1	0	1	0	1
OG25625	0	1	1	0	1	1	1	1	0	0	1	1	0
OG25626	0	1	0	0	2	0	1	1	0	1	1	0	1
OG25627	0	1	0	0	0	1	2	0	0	0	1	3	0
OG25628	0	1	1	1	1	1	1	0	0	1	0	0	1
OG25629	0	1	1	1	0	0	0	0	1	1	1	1	1
OG25630	0	1	1	0	1	0	0	1	1	0	1	1	1
OG25631	0	1	1	0	0	0	0	1	0	1	1	1	2
OG25632	0	1	1	0	1	1	1	1	0	2	0	0	0
OG25633	0	1	1	0	1	1	1	0	1	1	0	1	0
OG25634	0	1	0	1	0	1	1	1	1	0	0	1	1
OG25635	0	1	0	0	1	1	2	1	1	0	0	0	1
OG25636	0	1	0	1	1	1	0	2	1	0	1	0	0
OG25637	0	1	1	0	1	1	0	1	1	1	1	0	0
OG25638	0	1	0	0	1	1	1	1	0	1	1	1	0
OG25639	0	1	1	1	0	1	1	0	1	1	1	0	0
OG25640	0	1	0	1	1	0	1	1	1	0	0	1	1
OG25641	0	1	1	1	0	0	1	1	0	0	1	1	1
OG25642	0	1	0	0	1	1	1	1	1	1	0	1	0
OG25643	0	1	1	0	0	1	1	0	0	1	1	1	1
OG25644	0	1	1	0	1	1	1	1	1	0	1	0	0
OG25645	0	2	2	1	0	1	1	0	1	0	0	0	0
OG25646	0	1	2	0	0	2	2	0	0	0	0	1	0
OG25647	0	1	1	0	1	1	1	1	0	0	1	0	1
OG25648	0	1	1	0	0	1	1	1	1	1	0	1	0
OG25649	0	1	0	1	1	1	1	0	1	1	0	1	0
OG25650	0	1	1	0	0	1	0	1	1	1	1	0	1
OG25651	0	1	2	1	0	1	0	1	0	1	1	0	0
OG25652	0	1	1	0	1	1	0	1	0	0	1	1	1
OG25653	0	1	0	0	1	0	1	1	1	0	1	1	1
OG25654	0	1	1	1	1	1	1	1	1	0	0	0	0
OG25655	0	1	1	1	1	1	1	0	0	0	0	2	0
OG25656	0	1	1	1	2	0	0	1	1	0	1	0	0
OG25657	0	1	1	0	1	0	0	2	0	0	1	1	1
OG25658	0	1	1	0	1	1	1	1	0	0	1	1	0
OG25659	0	1	1	0	1	1	1	1	0	1	1	0	0
OG25660	0	1	1	0	1	1	1	0	0	1	1	1	0
OG25661	0	1	1	1	0	1	0	0	0	1	1	1	1
OG25662	0	1	1	1	1	1	1	1	0	0	0	1	0
OG25663	0	1	1	0	1	1	0	1	0	1	1	0	1
OG25664	0	1	1	1	0	2	0	1	0	0	0	2	0
OG25665	0	1	1	1	0	1	1	0	1	0	1	0	1
OG25666	0	1	1	0	0	3	1	0	0	1	0	0	1
OG25667	0	1	1	0	1	1	1	1	0	0	0	1	1
OG25668	0	1	1	2	0	1	1	0	0	0	0	1	1
OG25669	0	1	1	0	0	1	0	1	1	1	1	1	0
OG25670	0	1	1	1	1	0	1	1	0	1	0	1	0
OG25671	0	1	1	0	1	1	1	1	0	0	1	0	1
OG25672	0	2	1	0	0	1	2	0	0	0	0	2	0
OG25673	0	1	1	0	0	1	1	1	0	0	1	1	1
OG25674	0	1	0	1	1	1	0	1	1	0	1	1	0
OG25675	0	1	1	0	1	0	0	1	1	1	1	1	0
OG25676	0	1	1	0	1	1	1	0	1	0	0	1	1
OG25677	0	1	1	0	2	0	0	1	1	0	2	0	0
OG25678	0	1	1	0	1	1	0	1	0	1	1	1	0
OG25679	0	1	1	0	1	1	1	1	1	0	0	0	1
OG25680	0	1	1	1	2	1	1	0	0	0	0	1	0
OG25681	0	1	1	0	1	0	1	1	1	1	1	0	0
OG25682	0	1	1	0	2	1	1	1	0	0	0	0	1
OG25683	0	1	1	0	0	2	1	1	0	1	1	0	0
